300	30
302.15	30.452
309.02	31.902
313.57	33.639
317.13	35.047
321.84	36.542
326.38	37.67
333.19	39.101
338.85	40.542
343.41	42.477
349.1	44.588
353.37	46.611
356.75	48.986
359.28	51.185
359.8	53.516
362.32	55.98
366	58.223
367.59	63.061
367.65	60.818
371.51	66.976
372.58	69.923
374.5	73.618
376.41	77.357
380.95	79.732
383.75	82.503
388.86	85.274
393.68	87.913
397.35	90.288
405.08	91.914
412.81	93.453
421.69	94.683
439.53	94.988
453.63	95.118
466.27	95.952
484.4	95.949
498.78	96.475
522.36	97.131
545.64	98.183
571.55	97.871
603.78	98.174
638.58	98.785
662.47	98.869
692.69	98.82
719.17	98.508
740.75	98.681
765.5	98.809
781.31	99.642
802.34	98.671
829.68	98.799
849.85	97.96
863.96	97.562
876.01	99.012
889.81	99.625
907.69	98.127
927.58	97.112
960.11	96.711
986.88	96.575
1013.67	95.647
1027.82	93.885
1040.83	91.727
1051.83	89.438
1060.82	87.105
1070.95	84.86
1077.92	82.747
1084.89	80.371
1090.98	77.252
1096.56	73.689
1103.05	70.266
1109.07	67.263
1114.22	62.793
1120.74	58.113
1126.36	53.294
1130.14	48.684
1132.55	44.005
1138.63	38.836
1144.74	32.76
1151.29	27.172
1161.03	21.794
1166.65	16.555
1176.82	12.364
1179.21	8.523
1183.85	5.868
1194.39	4.54
1200	3.98
