299.688	0.22523
299.833	0.2247
304.795	0.20707
304.94	0.20654
307.904	0.19496
308.271	0.19349
311.827	0.17983
312.342	0.17785
315.007	0.1673
315.972	0.1638
318.634	0.15483
319.451	0.15218
321.225	0.146234
324.114	0.136697
324.777	0.13478
328.108	0.12661
329.74	0.122047
330.403	0.120236
334.033	0.111302
334.104	0.11112
337.065	0.103254
338.918	0.099529
340.173	0.097127
343.507	0.090203
343.726	0.089763
346.687	0.084322
347.8	0.082372
349.796	0.078996
352.612	0.074778
353.201	0.074006
357.198	0.069143
357.201	0.069139
361.047	0.063988
361.494	0.063442
364.97	0.059864
367.046	0.058134
368.746	0.056696
372.447	0.053332
372.672	0.05316
376.962	0.0501
378.001	0.049167
380.367	0.047063
383.109	0.045556
385.105	0.044694
389.327	0.042829
389.399	0.042792
394.062	0.040308
394.435	0.040138
399.467	0.038175
399.543	0.038146
403.612	0.036501
405.244	0.035869
408.054	0.034852
411.536	0.033681
412.94	0.033233
416.2	0.032242
417.974	0.031733
421.382	0.030825
422.49	0.030548
425.824	0.029774
427.968	0.029368
433.595	0.028619
433.82	0.028588
439.147	0.027777
439.15	0.027776
443.367	0.02729
444.185	0.027161
449.142	0.026487
449.145	0.026487
455.586	0.026157
457.286	0.026095
462.617	0.025813
462.99	0.025796
469.354	0.025569
469.876	0.025553
473.945	0.025674
475.873	0.026028
478.98	0.026817
482.611	0.02795
484.089	0.028471
487.054	0.029587
490.236	0.03085
492.756	0.03187
495.345	0.032887
499.124	0.034228
499.714	0.034444
505.047	0.036573
506.304	0.037119
511.71	0.039786
512.23	0.040074
517.116	0.042586
518.154	0.042973
523.04	0.044845
523.633	0.045171
529.778	0.049594
530.742	0.050343
535.332	0.053738
537.629	0.055403
540.294	0.05752
543.479	0.060655
544.219	0.0614
548.736	0.065632
549.329	0.066195
553.549	0.070251
554.661	0.071277
558.215	0.074787
559.548	0.076368
563.176	0.080706
564.362	0.081863
567.989	0.085219
569.619	0.087353
572.136	0.091465
574.285	0.095148
576.58	0.099647
578.432	0.104179
580.653	0.110498
582.209	0.115078
584.505	0.121534
586.06	0.125711
589.244	0.134768
589.245	0.13477
592.652	0.14744
593.022	0.14904
596.133	0.1632
596.873	0.16662
599.91	0.17958
600.872	0.18326
605.464	0.20067
606.205	0.20377
609.39	0.21983
609.685	0.2214
613.907	0.24285
614.055	0.24362
618.499	0.26835
618.721	0.26966
622.942	0.29378
623.238	0.29532
629.236	0.32094
630.199	0.32365
636.345	0.33522
636.937	0.33638
640.714	0.34482
644.268	0.35349
648.192	0.36243
651.006	0.36822
655.597	0.37782
657.596	0.38304
661.076	0.39455
663.89	0.40337
670.628	0.41721
671.516	0.41904
678.181	0.43643
680.994	0.44671
684.549	0.46411
688.325	0.48602
690.324	0.49646
694.323	0.5132
696.026	0.51925
700.246	0.53313
700.395	0.53361
800	2.05
