0.3	10
0.305	4.8
0.31	2.7
0.315	1.35
0.32	0.8
0.325	0.38
0.33	0.16
0.335	0.075
0.34	0.04
0.345	0.019
0.35	0.007
0.36	0
0.37	0
0.38	0
0.39	0
0.4	0
0.41	0
0.42	0
0.43	0
0.44	0
0.45	0.003
0.46	0.006
0.47	0.009
0.48	0.014
0.49	0.021
0.5	0.03
0.51	0.04
0.52	0.048
0.53	0.063
0.54	0.075
0.55	0.085
0.57	0.12
0.593	0.119
0.61	0.12
0.63	0.9
0.656	0.065
0.6676	0.051
0.69	0.028
0.71	0.018
0.718	0.015
0.7244	0.012
0.47	0.01
0.7525	0.008
0.7575	0.007
0.7625	0.006
0.7675	0.005
0.78	0
0.8	0
0.816	0
0.8257	0
0.8315	0
0.84	0
0.86	0
0.88	0
0.905	0
0.915	0
0.925	0
0.93	0
0.937	0
0.948	0
0.965	0
0.98	0
0.9935	0
1.04	0
1.07	0
1.1	0
1.12	0
1.13	0
1.145	0
1.161	0
1.17	0
1.2	0
1.24	0
1.27	0
1.29	0
1.32	0
1.35011	0
1.395	0
1.4425	0
1.4625	0
1.477	0
1.497	0
1.52	0
1.539	0
1.558	0
1.578	0
1.592	0
1.61	0
1.63	0
1.646	0
1.678	0
1.74	0
1.8	0
1.86	0
1.92	0
1.96	0
1.985	0
2.005	0

